380      ;Locatie client                                         ;380      ;CL0074                                                 ;BRD ASIGURARI DE VIATA S.A                                                                                                                                 ;BRD ASIGURARI DE VIATA S.A                                                                                                                                 ;MCLI0003                                               ;
381      ;Locatie client                                         ;381      ;CL0118                                                 ;BRD SOGELEASE IFN SA                                                                                                                                       ;BRD SOGELEASE IFN SA                                                                                                                                       ;MCL0019                                                ;
382      ;Locatie client                                         ;382      ;CL0120                                                 ;ALD AUTOMOTIVE SRL                                                                                                                                         ;ALD AUTOMOTIVE SRL                                                                                                                                         ;MCLI0001                                               ;
383      ;Locatie client                                         ;383      ;CL0121                                                 ;BRD SOGELEASE ASSET RENTAL SRL                                                                                                                             ;BRD SOGELEASE ASSET RENTAL SRL                                                                                                                             ;MCL0021                                                ;
10775    ;Locatie client                                         ;384      ;CL0038                                                 ;SOCIETE GENERALE ODDZIAL W POLSCE                                                                                                                          ;SOCIETE GENERALE ODDZIAL W POLSCE                                                                                                                          ;MCL0022                                                ;
385      ;Locatie client                                         ;385      ;CL0081                                                 ;SOCIETE GENERALE GEFA/IBFS                                                                                                                                 ;GEFA BANK GMBH                                                                                                                                             ;MCL0023                                                ;
10774    ;Locatie client                                         ;386      ;CL0099                                                 ;COMPAGNIE G?N?RALE D?AFFAC?CGA                                                                                                                             ;COMPAGNIE GENERALE D?AFFACTURAGE                                                                                                                           ;MCL0024                                                ;
387      ;Locatie client                                         ;387      ;CL0100                                                 ;SOCIETE GENERALE ITEC/MKT/STP/NVISION USA                                                                                                                  ;SOCIETE GENERALE NEW YORK BRANCH                                                                                                                           ;MCL0025                                                ;
388      ;Locatie client                                         ;388      ;CL0102                                                 ;SOCIETE GENERALE PRIVATE BANKING NV SA                                                                                                                     ;SOCIETE GENERALE PRIVATE BANKING NV SA                                                                                                                     ;MCL0026                                                ;
389      ;Locatie client                                         ;389      ;CL0105                                                 ;SOCIETE GENERALE SECURITIES AUSTRALIA PTY LTD                                                                                                              ;SOCIETE GENERALE SECURITIES AUSTRALIA PTY LTD                                                                                                              ;MCL0027                                                ;
390      ;Locatie client                                         ;390      ;CL0106                                                 ;PJSC ROSBANK                                                                                                                                               ;PJSC ROSBANK                                                                                                                                               ;MCL0028                                                ;
391      ;Locatie client                                         ;391      ;CL0107                                                 ;SOCIETE GENERALE SECURITIES JAPAN LTD                                                                                                                      ;SOCIETE GENERALE SECURITIES JAPAN LTD                                                                                                                      ;MCL0029                                                ;
392      ;Locatie client                                         ;392      ;CL0109                                                 ;SOCIETE GENERALE MAROCAINE DE BANQUES (SG MA)                                                                                                              ;SOCIETE GENERALE MAROCAINE DE BANQUES                                                                                                                      ;MCL0031                                                ;
10773    ;Locatie client                                         ;393      ;CL0110                                                 ;BANQUE FRANCAISE COMM (BFCOI)                                                                                                                              ;BANQUE FRANCAISE COMM (BFCOI)                                                                                                                              ;MCL0032                                                ;
394      ;Locatie client                                         ;394      ;CL0119                                                 ;BRD ASSET MANAGEMENT SAI SA??                                                                                                                              ;BRD ASSET MANAGEMENT SAI SA??                                                                                                                              ;MCL0033                                                ;
395      ;Locatie client                                         ;395      ;CL0129                                                 ;SOCIETE GENERALE BRASIL - FINREP SOLO                                                                                                                      ;BANCO SOCIETE GENERALE BRASIL SA                                                                                                                           ;MCL0034                                                ;
396      ;Locatie client                                         ;396      ;CL0131                                                 ;SOCIETE GENERALE EF IBFS                                                                                                                                   ;SG EQUIPMENT FINANCE SA & CO. KG                                                                                                                           ;MCLI0019                                               ;
10772    ;Locatie client                                         ;397      ;CL0135                                                 ;BANQUE COURTOIS FIN                                                                                                                                        ;BANQUE COURTOIS                                                                                                                                            ;MCLI0005                                               ;
10771    ;Locatie client                                         ;398      ;CL0136                                                 ;BANQUE KOLB FIN                                                                                                                                            ;BANQUE KOLB                                                                                                                                                ;MCL0037                                                ;
10770    ;Locatie client                                         ;399      ;CL0137                                                 ;BANQUE LAYDERNIER FIN                                                                                                                                      ;BANQUE LAYDERNIER                                                                                                                                          ;MCL0038                                                ;
10769    ;Locatie client                                         ;400      ;CL0138                                                 ;BANQUE NUGER FIN                                                                                                                                           ;BANQUE NUGER                                                                                                                                               ;MCL0039                                                ;
10768    ;Locatie client                                         ;401      ;CL0139                                                 ;BANQUE RHONE ALPES FIN                                                                                                                                     ;BANQUE RHONE ALPES                                                                                                                                         ;MCL0040                                                ;
10767    ;Locatie client                                         ;402      ;CL0140                                                 ;BANQUE TARNEAUD FIN                                                                                                                                        ;BANQUE TARNEAUD                                                                                                                                            ;MCL0041                                                ;
10766    ;Locatie client                                         ;403      ;CL0141                                                 ;SMC FIN                                                                                                                                                    ;SOCIETE MARSEILLAISE DE CREDIT                                                                                                                             ;MCL0042                                                ;
404      ;Locatie client                                         ;404      ;CL0149                                                 ;SOCIETE GENERALE KVG                                                                                                                                       ;SOCIETE GENERALE SECURITIES SERVICES GMBH                                                                                                                  ;MCL0043                                                ;
405      ;Locatie client                                         ;405      ;CL0163                                                 ;CREDIT DU NORD RBDF COP                                                                                                                                    ;CREDIT DU NORD                                                                                                                                             ;MCL0044                                                ;
406      ;Locatie client                                         ;406      ;CL0022                                                 ;SOCIETE GENERALE PRIVATE BANKING SUISSE  (HR)                                                                                                              ;SOCIETE GENERALE PRIVATE BANKING SUISSE                                                                                                                    ;MCL0045                                                ;
10765    ;Locatie client                                         ;1309     ;CL0183                                                 ;SOCIETE GENERALE SA BANKFILIAL SVERIGE                                                                                                                     ;SOCIETE GENERALE SA BANKFILIAL SVERIGE                                                                                                                     ;MCL0047                                                ;
1310     ;Locatie client                                         ;1310     ;CL0010                                                 ;BRD-GROUPE SOCIETE GENERALE SA                                                                                                                             ;BRD-GROUPE SOCIETE GENERALE SA                                                                                                                             ;MCLI0002                                               ;
1316     ;Locatie client                                         ;1316     ;CL9000                                                 ;SG SINGLE INVOICE RTB DFIN                                                                                                                                 ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1328     ;Locatie client                                         ;1328     ;CL0187                                                 ;SOCIETE GENERALE LONDON BRANCH PA                                                                                                                          ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
1336     ;Locatie client                                         ;1336     ;CL0188                                                 ;SOCIETE GENERALE DRHG/TAL/SGL/DIL                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1362     ;Locatie client                                         ;1362     ;CL0193                                                 ;SOCIETE GENERALE RESG/GTS/RCR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1365     ;Locatie client                                         ;1365     ;CL0192                                                 ;SOCIETE GENERALE COOE/CAO                                                                                                                                  ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
1396     ;Locatie client                                         ;1396     ;CL0184                                                 ;SOCIETE GENERALE ITIM/PRF/FRP                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1397     ;Locatie client                                         ;1397     ;CL0191                                                 ;SOCIETE GENERALE RISQ/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1398     ;Locatie client                                         ;1398     ;CL0182                                                 ;SOCIETE GENERALE RISQ/OPE                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1399     ;Locatie client                                         ;1399     ;CL0189                                                 ;SOCIETE GENERALE ITIM/CSC/SCO                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1400     ;Locatie client                                         ;1400     ;CL0190                                                 ;SOCIETE GENERALE ITIM/CSB/DCP/EBS                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10764    ;Locatie client                                         ;1401     ;CL0029                                                 ;SOCIETE GENERALE SECURITIES SERVICES SPA                                                                                                                   ;SOCIETE GENERALE SECURITIES SERVICES SPA                                                                                                                   ;MCL0014                                                ;
1402     ;Locatie client                                         ;1402     ;CL0185                                                 ;SOCIETE GENERALE GBSU/EQD/DCR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1405     ;Locatie client                                         ;1405     ;CL0158                                                 ;SOCIETE GENERALE FRANFINANCE                                                                                                                               ;SOCIETE GENERALE FRANFINANCE                                                                                                                               ;MCL0048                                                ;
1412     ;Locatie client                                         ;1412     ;CL0195                                                 ;SOCIETE GENERALE LONDON BRANCH LA                                                                                                                          ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
1445     ;Locatie client                                         ;1445     ;CL0194                                                 ;SOCIETE GENERALE RESG/GTS/COO/CCM                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1446     ;Locatie client                                         ;1446     ;CL0196                                                 ;SOCIETE GENERALE ITIM/PRF/DIR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1497     ;Locatie client                                         ;1497     ;CL0197                                                 ;SOCIETE GENERALE BSC/FAT/TSV                                                                                                                               ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1498     ;Locatie client                                         ;1498     ;CL0198                                                 ;SOCIETE GENARALE GBIS/TRS                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1544     ;Locatie client                                         ;1544     ;CL0199                                                 ;SOCIETE GENERALE GBSU/EQD/DIR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1545     ;Locatie client                                         ;1545     ;CL0200                                                 ;SOCIETE GENERALE ITIM/SRO/SEC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1546     ;Locatie client                                         ;1546     ;CL0202                                                 ;SOCIETE GENERALE RESG/GTS/SEC/GRC                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10763    ;Locatie client                                         ;1547     ;CL0201                                                 ;SOCIETE GENERALE DFIN/COM/GAP                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1564     ;Locatie client                                         ;1564     ;CL0203                                                 ;SOCIETE GENERALE ITIM/CSM/SDS                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1565     ;Locatie client                                         ;1565     ;CL0204                                                 ;SOCIETE GENERALE MARK/ENG/MKG/EUR/SGP                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1568     ;Locatie client                                         ;1568     ;CL0205                                                 ;SOCIETE GENERALE BDDF/HUM                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1589     ;Locatie client                                         ;1589     ;CL0206                                                 ;SOCIETE GENERALE ITIM/PRF/CDN/DATASTAGE                                                                                                                    ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1601     ;Locatie client                                         ;1601     ;CL0207                                                 ;SOCIETE GENERALE CAPITALE CANADA INC.                                                                                                                      ;SOCIETE GENERALE CAPITALE CANADA INC.                                                                                                                      ;MCL0049                                                ;
1609     ;Locatie client                                         ;1609     ;CL0208                                                 ;SOCIETE GENERALE CPLE/DTO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1610     ;Locatie client                                         ;1610     ;CL0209                                                 ;SOCIETE GENERALE BDDF/SEG/REG/KYC/OFFB                                                                                                                     ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1622     ;Locatie client                                         ;1622     ;CL0211                                                 ;SOCIETE GENERALE RESG/GTS/SEC/DVF/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1624     ;Locatie client                                         ;1624     ;CL0212                                                 ;SOCIETE GENERALE RESG/GTS/SEC/DWS                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1625     ;Locatie client                                         ;1625     ;CL0213                                                 ;SOCIETE GENERALE CPLE/COO/ACA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
1632     ;Locatie client                                         ;1632     ;CL0214                                                 ;SOGESSUR S.A. PARIS SUCURSALA BUCURESTI                                                                                                                    ;SOGESSUR S.A. PARIS ? SUCURSALA BUCURESTI                                                                                                                  ;MCL0050                                                ;
1645     ;Locatie client                                         ;1645     ;CL0215                                                 ;SOCIETE GENERALE DGLE                                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
3926     ;Locatie client                                         ;3926     ;CL0216                                                 ;SOCIETE GENERALE ITIM/PRF/BGD                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
3933     ;Locatie client                                         ;3933     ;CL0217                                                 ;SOCIETE GENERALE ITEC/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
3943     ;Locatie client                                         ;3943     ;CL0218                                                 ;SOCIETE GENERALE SUC EN ESPANA IT                                                                                                                          ;SOCIETE GENERALE SUC EN ESPANA                                                                                                                             ;MCL0009                                                ;
3944     ;Locatie client                                         ;3944     ;CL0220                                                 ;SOCIETE GENERALE GTS/COO/SVM -IT                                                                                                                           ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
3945     ;Locatie client                                         ;3945     ;CL0221                                                 ;SOCIETE GENERALE BANK&TRUST/IT                                                                                                                             ;SOCIETE GENERALE LUXEMBOURG                                                                                                                                ;MCL0011                                                ;
3946     ;Locatie client                                         ;3946     ;CL0222                                                 ;SOCIETE GENERALE BDDF/IT                                                                                                                                   ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
3947     ;Locatie client                                         ;3947     ;CL0224                                                 ;SOCIETE GENERALE RESG/GTS/SEC/SOC/COP                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10885    ;Locatie client                                         ;3950     ;CL0223                                                 ;SOCIETE GENERALE DFIN/DOM/PTP/CSP/HR                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4012     ;Locatie client                                         ;4012     ;CL0219                                                 ;SOCIETE GENERALE RESG/GTS/COO/CCM/HR                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4023     ;Locatie client                                         ;4023     ;CL0225                                                 ;SOCIETE GENERALE ITIM/PRF/MPC/APC                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4053     ;Locatie client                                         ;4053     ;CL0226                                                 ;SOCIETE GENERALE CPLE/COO/ACA/HR                                                                                                                           ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4060     ;Locatie client                                         ;4060     ;CL0227                                                 ;SOCIETE GENERALE RESG/BSC                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4061     ;Locatie client                                         ;4061     ;CL0228                                                 ;SOCIETE GENERALE GBSU/EQD/DLP                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4091     ;Locatie client                                         ;4091     ;CL0229                                                 ;SOCIETE GENERALE CPLE/FCC/EMB/GA2                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4120     ;Locatie client                                         ;4120     ;CL0230                                                 ;SOCIETE GENERALE RESG/GTS/DWS/CPS/BUILD                                                                                                                    ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4121     ;Locatie client                                         ;4121     ;CL0231                                                 ;SOCIETE GENERALE RESG/GTS/DWS/CPS/RUN                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4158     ;Locatie client                                         ;4158     ;CL0232                                                 ;SOCIETE GENERALE BDDF/HUM/FOR/TRV                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10762    ;Locatie client                                         ;4173     ;CL0233                                                 ;SOCIETE GENERALE DUBAI                                                                                                                                     ;SOCIETE GENERALE DUBAI                                                                                                                                     ;MCL0051                                                ;
4253     ;Locatie client                                         ;4253     ;CL0234                                                 ;SOCIETE GENERALE RESG/TPS/API                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4254     ;Locatie client                                         ;4254     ;CL0235                                                 ;SOCIETE GENERALE ITIM/CFT/EBS                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4255     ;Locatie client                                         ;4255     ;CL0236                                                 ;SOCIETE GENERALE ITIM/TSO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4264     ;Locatie client                                         ;4264     ;CL0237                                                 ;SOCIETE GENERALE RESG/GTS/COO/CCU/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4310     ;Locatie client                                         ;4310     ;CL0238                                                 ;SOCIETE GENERALE HRCO/GBI/EMA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4340     ;Locatie client                                         ;4340     ;CL0239                                                 ;SOCIETE GENERALE ITIM/CSB/DPE                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4499     ;Locatie client                                         ;4499     ;CL0241                                                 ;SOCIETE GENERALE RESG/GTS/SEC/AST/VDF                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4579     ;Locatie client                                         ;4579     ;CL0240                                                 ; SOCIETE GENERALE RESG/GTS/COO/CPM/VDF                                                                                                                     ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4583     ;Locatie client                                         ;4583     ;CL0242                                                 ;SOCIETE GENERALE ITIM/CSB/ESA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10761    ;Locatie client                                         ;4624     ;CL0243                                                 ;SOCIETE GENERALE RISQ/CTL                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4679     ;Locatie client                                         ;4679     ;CL0244                                                 ;SOCIETE GENERALE CPLE/KTP                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
4762     ;Locatie client                                         ;4762     ;CL0245                                                 ;SOCIETE GENERALE GBSU/EQD/EPB                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10760    ;Locatie client                                         ;5001     ;CL0246                                                 ;SOCIETE GENERALE MARK EQUITY HYBRID TRADING DESK EUROPE                                                                                                    ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5133     ;Locatie client                                         ;5002     ;CL0247                                                 ;SOCIETE GENERALE CPLE/FCC/DIR                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5134     ;Locatie client                                         ;5003     ;CL0248                                                 ;SOCIETE GENERALE GBSU/FTB/LAI                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5135     ;Locatie client                                         ;5004     ;CL0249                                                 ;SOCIETE GENERALE ITIM/CSB/POB                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5145     ;Locatie client                                         ;5132     ;CL0250                                                 ;SOCIETE GENERALE DFIN/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5185     ;Locatie client                                         ;5431     ;CL0251                                                 ;SOCIETE GENERALE IGAD/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5203     ;Locatie client                                         ;5474     ;CL0252                                                 ;SOCIETE GENERALE GTPS/COO/DIR/BAU                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5204     ;Locatie client                                         ;5475     ;CL0254                                                 ;SOCIETE GENERALE CPLE/DTO/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5205     ;Locatie client                                         ;5476     ;CL0255                                                 ;SOCIETE GENERALE RESG/GTS/SEC/SOC/BAU                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5206     ;Locatie client                                         ;5477     ;CL0256                                                 ;SOCIETE GENERALE RESG/BSC/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5207     ;Locatie client                                         ;5478     ;CL0258                                                 ;SOCIETE GENERALE OPER/REG/PJT/BAU                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5208     ;Locatie client                                         ;5479     ;CL0253                                                 ;SOCIETE GENERALE LONDON BRANCH LA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
5209     ;Locatie client                                         ;5480     ;CL0257                                                 ;SOCIETE GENERALE LONDON BRANCH PA/BAU                                                                                                                      ;SOCIETE GENERALE LONDON BRANCH                                                                                                                             ;MCL0001                                                ;
5228     ;Locatie client                                         ;5604     ;CL0259                                                 ;SOCIETE GENERALE RISQ/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5231     ;Locatie client                                         ;5607     ;CL0260                                                 ;SOCIETE GENERALE KYS                                                                                                                                       ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5237     ;Locatie client                                         ;5617     ;CL0261                                                 ;SOCIETE GENERALE CPLE/CTL/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5246     ;Locatie client                                         ;5688     ;CL0262                                                 ;ABN AMRO PRIVATE BANKING BELGIUM S.A/N.V                                                                                                                   ;ABN AMRO PRIVATE BANKING                                                                                                                                   ;MCLI0029                                               ;
5247     ;Locatie client                                         ;5689     ;CL0263                                                 ;SGSS/SBO/ESA                                                                                                                                               ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5785     ;Locatie client                                         ;5812     ;CL0265                                                 ;SOCIETE GENERALE HRCO/COO/ABC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5795     ;Locatie client                                         ;5820     ;CL0266                                                 ;SOCIETE GENERALE RESG/TPS/API (HR)                                                                                                                         ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10759    ;Locatie client                                         ;5821     ;CL0267                                                 ;SOCIETE GENERALE/CPLE/CTL/OFS/L2C                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10737    ;Locatie client                                         ;5866     ;CL0268                                                 ;SOCIETE GENERALE CPLE/FCC/AML                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10735    ;Locatie client                                         ;5867     ;CL0269                                                 ;SOCIETE GENERALE CPLE/FCC/KYC                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10802    ;Locatie client                                         ;5868     ;CL0270                                                 ;SOCIETE GENERALE CPLE/COO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5850     ;Locatie client                                         ;5882     ;CL0271                                                 ;SOCIETE GENERALE CPLE/COO/BAU                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5877     ;Locatie client                                         ;5957     ;CL0272                                                 ;SOCIETE GENERALE ASSU/VIE/DET                                                                                                                              ;SOCIETE GENERALE ASSU/VIE/DET                                                                                                                              ;MCL0052                                                ;
5886     ;Locatie client                                         ;5958     ;CL0264                                                 ;TRANSACTIS                                                                                                                                                 ;TRANSACTIS                                                                                                                                                 ;MCL0053                                                ;
5897     ;Locatie client                                         ;5960     ;CL0273                                                 ;SOCIETE GENERALE OTX CRC                                                                                                                                   ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
5907     ;Locatie client                                         ;5961     ;CL0274                                                 ;SOCIETE GENERALE HRCO/DIR                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10670    ;Locatie client                                         ;5973     ;CL0275                                                 ;SGSC/COO/CAO/RSK                                                                                                                                           ;SOCIETE GENERALE GLOBAL SOLUTIONS CENTRE PVT LTD                                                                                                           ;MCLI0034                                               ;
10682    ;Locatie client                                         ;6016     ;CL0276                                                 ;SOCIETE GENERALE COMM/BUD/FIL                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10703    ;Locatie client                                         ;6041     ;CL0277                                                 ;SOCIETE GENERALE ASSU/IT                                                                                                                                   ;SOCIETE GENERALE ASSU/VIE/DET                                                                                                                              ;MCL0052                                                ;
10722    ;Locatie client                                         ;6083     ;CL0278                                                 ;SOCIETE GENERALE HRCO/PRO/ISM/DEF                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10732    ;Locatie client                                         ;6109     ;CL0279                                                 ;SOCIETE GENERALE HRCO                                                                                                                                      ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10749    ;Locatie client                                         ;6128     ;CL0280                                                 ;SGSC/ALD                                                                                                                                                   ;SOCIETE GENERALE GLOBAL SOLUTIONS CENTRE PVT LTD                                                                                                           ;MCLI0034                                               ;
10758    ;Locatie client                                         ;6129     ;CL0281                                                 ;SOCIETE GENERALE CPLE/DIR/CTA                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10832    ;Locatie client                                         ;6190     ;CL0282                                                 ;SOCIETE GENERALE CPLE/FCC/EMB/TRS                                                                                                                          ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10842    ;Locatie client                                         ;6191     ;CL0283                                                 ;SOCIETE GENERALE CPLE/REO                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10851    ;Locatie client                                         ;6192     ;CL0284                                                 ;SOCIETE GENERALE HRCO/SSC/FIL                                                                                                                              ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
10864    ;Locatie client                                         ;6199     ;CL0285                                                 ;SG LUXEMBOURG                                                                                                                                              ;SOCIETE GENERALE LUXEMBOURG                                                                                                                                ;MCL0011                                                ;
10883    ;Locatie client                                         ;6224     ;CL0286                                                 ;SOCIETE GENERALE INNO/BAU                                                                                                                                  ;SOCIETE GENERALE                                                                                                                                           ;MCLI0004                                               ;
